internalid,custrecord_rc_crse_crm_id,externalid,custrecord_rc_course_title,custrecord_rc_course_number,custrecord_rc_course_credit_level,custrecord_rc_course_credit_hours,custrecord_rc_course_instruction_mode,COURSE_SEQUENCE_COURSE_ASIGNMENT_CRM_ID,custrecord_rc_course_institution_name_uniq,custrecord_rc_course_institution_name,custrecord_rc_course_inst,custrecord_rc_course_dept,rc_course_alterations,ID
26677,5b5a0332-72f9-490e-83c2-27679eb043ba,5b5a0332-72f9-490e-83c2-27679eb043ba,Identification of the Problem and Assessment,ABA 510,Graduate,3,On-Campus,537ca2ed-e891-475b-807d-a8bb8e34520f,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Number:ABA 510}{Title:Identification of the Problem and Assessment},537ca2ed-e891-475b-807d-a8bb8e34520f5b5a0332-72f9-490e-83c2-27679eb043ba
27995,dbab6242-78c4-4219-8127-cf6227648d96,dbab6242-78c4-4219-8127-cf6227648d96,Foundations of ABA II,ABA 512,Graduate,3,On-Campus,90367b5d-5dc6-48b4-9693-72526014152e,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 512}{Title:Foundations of ABA II},90367b5d-5dc6-48b4-9693-72526014152edbab6242-78c4-4219-8127-cf6227648d96
25807,4e5fbfb8-8530-4d72-ab71-97d3860a0ff1,4e5fbfb8-8530-4d72-ab71-97d3860a0ff1,Verbal Behavior,ABA 513,Graduate,3,On-Campus,29d915b6-a40f-42aa-ac13-a25cf3a11727,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Number:ABA 513}{Title:Verbal Behavior},29d915b6-a40f-42aa-ac13-a25cf3a117274e5fbfb8-8530-4d72-ab71-97d3860a0ff1
25992,d343a981-790c-4dd1-a2e8-93d7e38220a6,d343a981-790c-4dd1-a2e8-93d7e38220a6,Ethics & Professionalism I,ABA 521,Graduate,3,On-Campus,333a16a7-3034-420c-bf85-c55c8814f2fa,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 521}{Title:Ethics & Professionalism I},333a16a7-3034-420c-bf85-c55c8814f2fad343a981-790c-4dd1-a2e8-93d7e38220a6
27706,7e13e457-5511-46e5-ae34-5eb59b74d79a,7e13e457-5511-46e5-ae34-5eb59b74d79a,Ethics & Professionalism II,ABA 522,Graduate,3,On-Campus,841c01dc-5d27-4d18-a627-225f6ce0102a,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 522}{Title:Ethics & Professionalism II},841c01dc-5d27-4d18-a627-225f6ce0102a7e13e457-5511-46e5-ae34-5eb59b74d79a
28133,53dbfbbe-3fc3-4e92-b982-ea6a6df737e4,53dbfbbe-3fc3-4e92-b982-ea6a6df737e4,Research Methods in ABA,ABA 525,Graduate,3,On-Campus,95a3c466-3688-45fe-99af-e85000bea2f0,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 525}{Title:Research Methods in ABA},95a3c466-3688-45fe-99af-e85000bea2f053dbfbbe-3fc3-4e92-b982-ea6a6df737e4
25841,05721641-0fdb-4c74-91b8-7ad55c8697cf,05721641-0fdb-4c74-91b8-7ad55c8697cf,Behavioral Assessment,ABA 526,Graduate,3,On-Campus,2b949b14-9c05-4f8a-a776-b51f8706fe4c,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 526}{Title:Behavioral Assessment},2b949b14-9c05-4f8a-a776-b51f8706fe4c05721641-0fdb-4c74-91b8-7ad55c8697cf
25613,cb6e449f-99f3-4fd8-8a99-0f9eebf1e9e4,cb6e449f-99f3-4fd8-8a99-0f9eebf1e9e4,Effective Teaching Strategies for Students with ASD,ABA 5302/ SPED 5302,Graduate,3,On-Campus,208faa73-9326-426f-86d4-5af9b1d7254a,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Number:ABA 5302}{Number:SPED 5302},208faa73-9326-426f-86d4-5af9b1d7254acb6e449f-99f3-4fd8-8a99-0f9eebf1e9e4
28187,3b03014d-1353-4409-b53d-69a1b4a73e1d,3b03014d-1353-4409-b53d-69a1b4a73e1d,Ethics and ABA,ABA 5303,Graduate,3,On-Campus,97839c23-3295-4fb6-84f3-ee84df1656f3,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Number:ABA 5303},97839c23-3295-4fb6-84f3-ee84df1656f33b03014d-1353-4409-b53d-69a1b4a73e1d
28926,650e6fb7-8c9f-4474-b006-09542ab80c49,650e6fb7-8c9f-4474-b006-09542ab80c49,Organizational Behavior Management/Topical Seminar in Organizational-Social,ABA 5306/ PSY 8610,Graduate,3,On-Campus,bda15723-3d3a-4f28-9be9-ffcf8a8dfea2,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Number:ABA 5306}{Number:PSY 8610},bda15723-3d3a-4f28-9be9-ffcf8a8dfea2650e6fb7-8c9f-4474-b006-09542ab80c49
25975,d173bf98-49a3-4827-9261-8613a2c71066,d173bf98-49a3-4827-9261-8613a2c71066,Behavior Change I,ABA 531,Graduate,3,On-Campus,32820fec-9484-470b-855d-e7be4d22bb63,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 531}{Title:Behavior Change I},32820fec-9484-470b-855d-e7be4d22bb63d173bf98-49a3-4827-9261-8613a2c71066
26869,e4c2afcd-f20b-4666-ad55-250b7994be29,e4c2afcd-f20b-4666-ad55-250b7994be29,Behavior Change II,ABA 532,Graduate,3,On-Campus,5dbbba1a-5237-40f6-8bb3-4bb6eaf613f3,Oregon Institute of Technology,Oregon Institute of Technology,1976118D-DD5A-E911-8106-000C29A8E632,Humanities and Social Sciences,{Number:ABA 532}{Title:Behavior Change II},5dbbba1a-5237-40f6-8bb3-4bb6eaf613f3e4c2afcd-f20b-4666-ad55-250b7994be29
27803,970b551c-3dcf-48b7-89cc-52ee5b9fb5df,970b551c-3dcf-48b7-89cc-52ee5b9fb5df,Applied Behavior Analysis,ABA 5676/ SPSY 5676,Graduate,3,On-Campus,88df5ddd-f14c-4231-af65-6974881d5280,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Number:ABA 5676}{Number:SPSY 5676},88df5ddd-f14c-4231-af65-6974881d5280970b551c-3dcf-48b7-89cc-52ee5b9fb5df
27372,243364ec-c3c6-470f-840a-994dcff84fb2,243364ec-c3c6-470f-840a-994dcff84fb2,Principles & Concepts in Behavior Analysis,ABA/SWRK 5746,Graduate,3,Both,746b74e4-1c45-444d-8a1f-6327d711b134,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5746}{Number:SWRK 5746},746b74e4-1c45-444d-8a1f-6327d711b134243364ec-c3c6-470f-840a-994dcff84fb2
29266,46920783-ee20-4e4c-8c0e-bbb1c0469fc0,46920783-ee20-4e4c-8c0e-bbb1c0469fc0,Behavioral Assessment,ABA/SWRK 5747,Graduate,3,Both,ce2d343e-8db3-4360-9506-63b083426622,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5747}{Number:SWRK 5747},ce2d343e-8db3-4360-9506-63b08342662246920783-ee20-4e4c-8c0e-bbb1c0469fc0
26316,38b36759-d134-4dae-aaa7-098dd8472cb0,38b36759-d134-4dae-aaa7-098dd8472cb0,BehaviorChange and Ethics,ABA/SWRK 5749,Graduate,3,Both,43793735-8424-443c-9093-175e12e9bb6b,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5749}{Number:SWRK 5749},43793735-8424-443c-9093-175e12e9bb6b38b36759-d134-4dae-aaa7-098dd8472cb0
28967,43a0aef8-f4c1-4070-8d85-0dbe4e5c3911,43a0aef8-f4c1-4070-8d85-0dbe4e5c3911,Measurement & Experimental Design,ABA/SWRK 5774,Graduate,3,Both,bfb2b741-e826-4f42-a0c3-c91be0fcf87c,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5774}{Number:SWRK 5774},bfb2b741-e826-4f42-a0c3-c91be0fcf87c43a0aef8-f4c1-4070-8d85-0dbe4e5c3911
26680,2888be10-f6dd-4f02-908f-b6fcb3e8831f,2888be10-f6dd-4f02-908f-b6fcb3e8831f,Supervision & Organizational Behavior Management,ABA/SWRK 5931,Graduate,3,Both,53a7f057-3557-4446-87dc-488bc1c6d623,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5931}{Number:SWRK 5931},53a7f057-3557-4446-87dc-488bc1c6d6232888be10-f6dd-4f02-908f-b6fcb3e8831f
30213,7959ea93-206a-407a-962e-6ae2ed96f209,7959ea93-206a-407a-962e-6ae2ed96f209,Philosophy of Behavioral Science,ABA/SWRK 5932,Graduate,3,Both,fc46f33f-ab2f-479a-b860-0cd5e859ad5c,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,School of Social Work,{Number:ABA 5932}{Number:SWRK 5932},fc46f33f-ab2f-479a-b860-0cd5e859ad5c7959ea93-206a-407a-962e-6ae2ed96f209
28317,45f8993d-5427-e111-96b0-1cc1de727452,45f8993d-5427-e111-96b0-1cc1de727452,Special Topics,597,Graduate,3,On-Campus,9dda96ab-5f1c-438c-a114-fa24bc98d04a,Pennsylvania State University Harrisburg,Pennsylvania State University Harrisburg,F366BEE7-E25A-E911-8106-000C29A8E632,Psychology,{Number:ABA 597},9dda96ab-5f1c-438c-a114-fa24bc98d04a45f8993d-5427-e111-96b0-1cc1de727452
28693,a3fa23ca-4b6b-4878-9c4c-6583460f417b,a3fa23ca-4b6b-4878-9c4c-6583460f417b,(Starting Fall 2017) CONCEPTS AND PRINCIPLES 1: INTRODUCTION TO APPLIED BEHAVIOR ANALYSIS,ABA 601,Graduate,3,On-Campus,b0d921da-3310-49cb-b7a8-82745c1d27c8,Regis College,Regis College,2FC0736E-F05A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA 601-01}{Title:Concepts and Principles 1},b0d921da-3310-49cb-b7a8-82745c1d27c8a3fa23ca-4b6b-4878-9c4c-6583460f417b
29533,3d1f731a-6eaa-4aaa-9937-c38c6fc2a890,3d1f731a-6eaa-4aaa-9937-c38c6fc2a890,(starting Fall 2017) CONCEPTS AND PRINCIPLES 2: INTRODUCTION TO EXPERIMENTAL ANALYSIS OF BEHAVIOR,ABA 602,Graduate,3,On-Campus,d9d38ac7-7738-45dc-a492-fdf82869da12,Regis College,Regis College,2FC0736E-F05A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA 602-01}{Title:Concepts and Principles 2},d9d38ac7-7738-45dc-a492-fdf82869da123d1f731a-6eaa-4aaa-9937-c38c6fc2a890
28826,8bf1bf38-e48e-4ee3-90ec-9a3eeb5daadd,8bf1bf38-e48e-4ee3-90ec-9a3eeb5daadd,Consultation for the ABA Practitioner,ABA 6011,Graduate,3,On-Campus,b86cf9c6-a053-48a8-b0c8-00f55c0af50a,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 611}{Number:ABA 711},b86cf9c6-a053-48a8-b0c8-00f55c0af50a8bf1bf38-e48e-4ee3-90ec-9a3eeb5daadd
29858,de7281b6-a2df-e311-b6c5-00155da93f1b,de7281b6-a2df-e311-b6c5-00155da93f1b,CONCEPTS AND PRINCIPLES OF BEHAVIOR ANALYSIS,"ABA 651, ABA 697",Graduate,3,Hybrid,e84ee6a4-2db3-4b0c-abd4-21a51c1cdd73,University of Massachusetts Boston,University of Massachusetts Boston,AB6DE37D-945B-E911-8106-000C29A8E632,"College of Advancing and Professional Studies, and Center for Social Development and Education",{Number:ABA 697}{Title:CONCEPTS AND PRINCIPLES OF BEHAVIOR ANALYSIS},e84ee6a4-2db3-4b0c-abd4-21a51c1cdd73de7281b6-a2df-e311-b6c5-00155da93f1b
26690,22e72861-6a60-4b9e-b8cb-311136c3b20c,22e72861-6a60-4b9e-b8cb-311136c3b20c,Theoretical Foundations,ABA 601,Graduate,3,On-Campus,541c91ea-0df6-4e1d-968d-776bd2c42d60,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 701},541c91ea-0df6-4e1d-968d-776bd2c42d6022e72861-6a60-4b9e-b8cb-311136c3b20c
25295,ffe2af1f-be15-4fba-b3cb-c0254671cc97,ffe2af1f-be15-4fba-b3cb-c0254671cc97,Principles of ABA,ABA 602,Graduate,3,On-Campus,0fa6eb89-96d2-460a-979b-1ad66fcf9fa0,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 702},0fa6eb89-96d2-460a-979b-1ad66fcf9fa0ffe2af1f-be15-4fba-b3cb-c0254671cc97
27503,a03fb21b-2ea2-485f-b4a8-1085d8f201ca,a03fb21b-2ea2-485f-b4a8-1085d8f201ca,Assessments in ABA,ABA 603,Graduate,3,On-Campus,7ab6f6fd-7cbe-4c4a-ba5f-705755c68a2f,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 703},7ab6f6fd-7cbe-4c4a-ba5f-705755c68a2fa03fb21b-2ea2-485f-b4a8-1085d8f201ca
26310,76221cba-f1a5-4532-8b14-c9a3c9265728,76221cba-f1a5-4532-8b14-c9a3c9265728,(Summer 2018) Assessment and Interventions I,ABA 603,Graduate,3,On-Campus,43289205-acdf-49f7-ba06-a2c9ea7d9fee,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 703}{Title:Asst&Int I},43289205-acdf-49f7-ba06-a2c9ea7d9fee76221cba-f1a5-4532-8b14-c9a3c9265728
28688,fe18b054-5c3c-4de7-88ec-8ab293ca3fce,fe18b054-5c3c-4de7-88ec-8ab293ca3fce,[Fall 2017] Assessment and Interventions I,ABA 603,Graduate,3,On-Campus,b088cdb2-4a4c-4fdc-aace-0ff9808a9654,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 703}{Title:Asst&Int I},b088cdb2-4a4c-4fdc-aace-0ff9808a9654fe18b054-5c3c-4de7-88ec-8ab293ca3fce
25472,5253b5df-6420-4e30-8697-b25f9375d270,5253b5df-6420-4e30-8697-b25f9375d270,[Fall 2017] Assessment and Interventions II,ABA 604,Graduate,3,On-Campus,193b3231-1fb1-4ebf-ac1e-d2e73e3cc782,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 704}{Title:Assess & Interv II},193b3231-1fb1-4ebf-ac1e-d2e73e3cc7825253b5df-6420-4e30-8697-b25f9375d270
26326,ca6fc97c-aed0-43e6-8d3a-05478066e689,ca6fc97c-aed0-43e6-8d3a-05478066e689,(Spring 2019) Positive Approaches to Behavioral Interventions,ABA 605,Graduate,3,On-Campus,43b55d4b-fc58-44a2-ba2e-377bc7491bf8,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 705}{Title:PosAppToBehInterv },43b55d4b-fc58-44a2-ba2e-377bc7491bf8ca6fc97c-aed0-43e6-8d3a-05478066e689
26317,04576a50-68da-4465-9a1f-e7f40847b1e5,04576a50-68da-4465-9a1f-e7f40847b1e5,Research Methods and Experimental Design,ABA 610,Graduate,3,On-Campus,437bdd9b-7b8e-4893-866f-7130d93e24c0,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 710},437bdd9b-7b8e-4893-866f-7130d93e24c004576a50-68da-4465-9a1f-e7f40847b1e5
27879,4f93b9a9-4af7-4ac2-9b1b-7ec49262aae6,4f93b9a9-4af7-4ac2-9b1b-7ec49262aae6,Basic Concepts and Principles of Applied Behavior Analysis,ABA 710,Graduate,3,Online,8b514271-2bd3-4fc1-9791-d3717c65f633,Universidad Iberoamericana,Universidad Iberoamericana,21B8E3EC-8B5B-E911-8106-000C29A8E632,Education,{Number:ABA 710}{Title:Basic Concepts of ABA},8b514271-2bd3-4fc1-9791-d3717c65f6334f93b9a9-4af7-4ac2-9b1b-7ec49262aae6
26150,36a16ef6-e84a-4660-bc94-948a15360943,36a16ef6-e84a-4660-bc94-948a15360943,(Spring 2018) Research Methods and Experimental Design,ABA 610,Graduate,3,On-Campus,3badc3f2-11d1-4181-838d-ee059414177d,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 710}{Title:Resrch & Exprmtl Design},3badc3f2-11d1-4181-838d-ee059414177d36a16ef6-e84a-4660-bc94-948a15360943
26797,ea8331cd-b274-498c-a02c-8f729252a989,ea8331cd-b274-498c-a02c-8f729252a989,[Fall 2017] Research Methods and Experimental Design,ABA 610,Graduate,3,On-Campus,5a592131-decb-41a4-a1c6-c02bdb607247,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 710}{Title:Resrch & Exprmtl Design},5a592131-decb-41a4-a1c6-c02bdb607247ea8331cd-b274-498c-a02c-8f729252a989
25095,cad81bb7-7d71-4eda-bec3-db6da2ec1905,cad81bb7-7d71-4eda-bec3-db6da2ec1905,Professional Practice of ABA,ABA 612,Graduate,3,On-Campus,0687517f-51f0-459d-8a43-39814690e064,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 712},0687517f-51f0-459d-8a43-39814690e064cad81bb7-7d71-4eda-bec3-db6da2ec1905
27928,da3ae22e-f9e4-46b6-9ace-1879c6048fbd,da3ae22e-f9e4-46b6-9ace-1879c6048fbd,[Fall 2017] Professional Practice of Applied Behavior Analysis,ABA 612,Graduate,3,On-Campus,8d2769c6-c4ce-4e71-82c8-b2c60f9e4f26,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Number:ABA 712}{Title:Prof Prac of ABA},8d2769c6-c4ce-4e71-82c8-b2c60f9e4f26da3ae22e-f9e4-46b6-9ace-1879c6048fbd
29723,3e740672-cc5b-4d12-a4d1-8fec2bec4e9b,3e740672-cc5b-4d12-a4d1-8fec2bec4e9b,Applications of Behavior Change,ABA 730,Graduate,3,Online,e1a2b635-08af-49bc-8007-a082f9858ad6,Universidad Iberoamericana,Universidad Iberoamericana,21B8E3EC-8B5B-E911-8106-000C29A8E632,Education,{Number:ABA 730}{Title:Applications},e1a2b635-08af-49bc-8007-a082f9858ad63e740672-cc5b-4d12-a4d1-8fec2bec4e9b
27812,a29fe0b5-1646-432e-8251-566d99aeaba1,a29fe0b5-1646-432e-8251-566d99aeaba1,Assessments in Applied Behavior Analysis,ABA 740,Graduate,3,Online,890ac7f8-77f0-4cfa-82c8-22f7fb464551,Universidad Iberoamericana,Universidad Iberoamericana,21B8E3EC-8B5B-E911-8106-000C29A8E632,Education,{Number:ABA 740}{Title:Assessments},890ac7f8-77f0-4cfa-82c8-22f7fb464551a29fe0b5-1646-432e-8251-566d99aeaba1
26040,848d51b1-3d11-4e09-bb07-90f68d2db6cb,848d51b1-3d11-4e09-bb07-90f68d2db6cb,Interventions and Implementation of Applied Behavior Analysis,ABA 750,Graduate,3,Online,35c19d91-f43b-4971-a78a-dc5e8b3a0183,Universidad Iberoamericana,Universidad Iberoamericana,21B8E3EC-8B5B-E911-8106-000C29A8E632,Education,{Number:ABA 750}{Title:Interventions},35c19d91-f43b-4971-a78a-dc5e8b3a0183848d51b1-3d11-4e09-bb07-90f68d2db6cb
25969,63e83258-0125-4b0a-853d-17897706271a,63e83258-0125-4b0a-853d-17897706271a,Ethics and Professional Conduct,ABA 760,Graduate,3,Online,3251d5f3-0f50-4d18-8f72-c7767a38f8ad,Universidad Iberoamericana,Universidad Iberoamericana,21B8E3EC-8B5B-E911-8106-000C29A8E632,Education,{Number:ABA 760}{Title:Ethics},3251d5f3-0f50-4d18-8f72-c7767a38f8ad63e83258-0125-4b0a-853d-17897706271a
24926,37fc14af-9649-e411-8223-00155da93f1b,37fc14af-9649-e411-8223-00155da93f1b,Special Topics II: Behavioral Interventions for Children & Adolescents,ABA 792 or ABA 795,Graduate,3,Both,00672e5a-915d-4792-8bf5-53c5093f8f8b,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,UnNamedDepartment,{Number:ABA 795},00672e5a-915d-4792-8bf5-53c5093f8f8b37fc14af-9649-e411-8223-00155da93f1b
27639,5743ff6c-e85c-4b08-9ee3-1709b5bfbca7,5743ff6c-e85c-4b08-9ee3-1709b5bfbca7,Assessment and Selecting Interventions,ABA or SWRK 747,Graduate,3,Both,80fb3ad1-d0fd-44ed-98c3-e4b4a3616ee1,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,UnNamedDepartment,{Number:ABA or SWRK 747}{Title:Assessmnt & Intervent in ABA},80fb3ad1-d0fd-44ed-98c3-e4b4a3616ee15743ff6c-e85c-4b08-9ee3-1709b5bfbca7
27272,969ed026-05e3-4b74-b634-82fbe245c194,969ed026-05e3-4b74-b634-82fbe245c194,Behavior Change and Processes,ABA or SWRK 748,Graduate,3,Both,702b33ed-c305-4764-82c6-916d7f8d9d38,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,UnNamedDepartment,{Number:ABA or SWRK 748}{Title:Behavr Change & Processes ABA},702b33ed-c305-4764-82c6-916d7f8d9d38969ed026-05e3-4b74-b634-82fbe245c194
29733,ea459897-e6ca-4240-af9a-2dc1ecd6e81d,ea459897-e6ca-4240-af9a-2dc1ecd6e81d,Behavior Change and Ethics,ABA or SWRK 749,Graduate,3,Both,e20819cb-8968-43d1-a26f-2eadfd876e55,Saint Louis University,Saint Louis University,F14763AB-F668-E411-B490-0050569C00A7,UnNamedDepartment,{Number:ABA or SWRK 749}{Title:Behavior Change & Ethics ABA},e20819cb-8968-43d1-a26f-2eadfd876e55ea459897-e6ca-4240-af9a-2dc1ecd6e81d
25672,e57559fe-b34e-466a-8f09-afc628fc2630,e57559fe-b34e-466a-8f09-afc628fc2630,BASIC PRINCIPLES OF APPLIED BEHAVIOR ANALYSIS,COURSE 1,Undergraduate,60 hrs,On-Campus,23cde495-30b6-4f3c-a1ef-65579c96da5d,International Training Center for Applied Behavior Analysis,International Training Center for Applied Behavior Analysis,04A37D08-215A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA001},23cde495-30b6-4f3c-a1ef-65579c96da5de57559fe-b34e-466a-8f09-afc628fc2630
28740,c11f4440-6528-4f77-9ebd-1a528645e3e9,c11f4440-6528-4f77-9ebd-1a528645e3e9,ASSESSMENT IN APPLIED BEHAVIOR ANALYSIS,COURSE 2,Undergraduate,45 HRS,On-Campus,b34c65bb-cf12-408d-816b-10aac0c7b4ca,International Training Center for Applied Behavior Analysis,International Training Center for Applied Behavior Analysis,04A37D08-215A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA002},b34c65bb-cf12-408d-816b-10aac0c7b4cac11f4440-6528-4f77-9ebd-1a528645e3e9
26826,b0201cc8-c125-4fad-8a04-60fee2851f49,b0201cc8-c125-4fad-8a04-60fee2851f49,ADVANCED TECHNIQUES IN APPLIED BEHAVIOR ANALYSIS,COURSE 3,Undergraduate,65 Hrs,On-Campus,5c094431-72a3-49ce-ad2d-d9726b3975d1,International Training Center for Applied Behavior Analysis,International Training Center for Applied Behavior Analysis,04A37D08-215A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA003},5c094431-72a3-49ce-ad2d-d9726b3975d1b0201cc8-c125-4fad-8a04-60fee2851f49
27277,daf7f4e2-8cc0-4c89-9d7e-8bd3a2b28d23,daf7f4e2-8cc0-4c89-9d7e-8bd3a2b28d23,APPLICATION OF APPLIED BEHAVIOR ANALYSIS TECHNIQUES,COURSE 4,Undergraduate,10 hrs,On-Campus,706a5cdf-aa7b-4a12-af23-5022e424169d,International Training Center for Applied Behavior Analysis,International Training Center for Applied Behavior Analysis,04A37D08-215A-E911-8106-000C29A8E632,Behavior Analysis,{Number:ABA004},706a5cdf-aa7b-4a12-af23-5022e424169ddaf7f4e2-8cc0-4c89-9d7e-8bd3a2b28d23
27262,2a243f0d-e647-4f99-926d-6f6441461594,2a243f0d-e647-4f99-926d-6f6441461594,Concepts and Principles of Behaviour Analysis,101,Undergraduate,45,Online,6fab1ba8-e599-4ba5-9647-1f259983ae1c,Universidad Compultense De Madrid,Universidad Complutense De Madrid,7A79D63D-8B5B-E911-8106-000C29A8E632,Facultad de Educacion - Abascool,{Number:ABA-101},6fab1ba8-e599-4ba5-9647-1f259983ae1c2a243f0d-e647-4f99-926d-6f6441461594
28046,c1bd2a7b-fca4-4e7e-8de2-b563141e1763,c1bd2a7b-fca4-4e7e-8de2-b563141e1763,Measurement & Experimental Design,ABA502,Graduate,3,On-Campus,924c29a2-5b52-414f-bf40-35997d345ab0,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Number:ABA502}{Title:Measurement & Experimental Design},924c29a2-5b52-414f-bf40-35997d345ab0c1bd2a7b-fca4-4e7e-8de2-b563141e1763
29100,9b9d8b1b-42f1-42ea-920f-bc51178db714,9b9d8b1b-42f1-42ea-920f-bc51178db714,Experimental Analysis of Behavior,ABA503,Graduate,3,On-Campus,c594c394-74de-4877-a0d5-e326394f228b,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Number:ABA503}{Title:Experimental Analysis of Behavior},c594c394-74de-4877-a0d5-e326394f228b9b9d8b1b-42f1-42ea-920f-bc51178db714
27408,642815a3-029c-4013-b61b-2b7dae11fc4b,642815a3-029c-4013-b61b-2b7dae11fc4b,Behavior Assessment,ABA510,Graduate,3,On-Campus,75cc4d93-0efd-403b-897c-2de5301b6de7,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Number:ABA510}{Title:Behavior Assessment},75cc4d93-0efd-403b-897c-2de5301b6de7642815a3-029c-4013-b61b-2b7dae11fc4b
