"custrecord_rc_hr_alloc_content_hours","custrecord_rc_hr_alloc_type","custrecord_rc_hr_alloc_value","custrecord_rc_cntntarea_hrs_alloc_crm_id","content_hours_pk",
"2c9271c7-2370-e911-8106-000c29a8e632","Discretionary","15.00","2c9271c7-2370-e911-8106-000c29a8e632","3256f7b4-2370-e911-8106-000c29a8e632 Fourth Edition 8/1/2018 8:00:00 AM",
"8dea5608-9672-e911-8106-000c29a8e632","Concepts & Principles","15.00","8dea5608-9672-e911-8106-000c29a8e632","46bb6925-9572-e911-8106-000c29a8e632 Fifth Edition 5/3/2021 4:00:00 AM",
"f0cb721c-3e77-e911-8106-000c29a8e632","Experimental Design","5.00","f0cb721c-3e77-e911-8106-000c29a8e632","4fc71816-3e77-e911-8106-000c29a8e632 Fourth Edition 8/27/2019 4:00:00 AM",
"25c534f0-4898-e911-810e-000c29a8e632","Philosophical Underpinnings","15.00","25c534f0-4898-e911-810e-000c29a8e632","11c21621-4898-e911-810e-000c29a8e632 Fifth Edition 9/2/2019 4:00:00 AM",
"37e1abdb-5098-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","23.00","37e1abdb-5098-e911-810e-000c29a8e632","18e1abdb-5098-e911-810e-000c29a8e632 Fourth Edition 1/16/2016 5:00:00 AM",
"a2e5cc7f-1f99-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","15.00","a2e5cc7f-1f99-e911-810e-000c29a8e632","91e5cc7f-1f99-e911-810e-000c29a8e632 Fourth Edition",
"b7c1bc24-6950-e911-8106-000c29a8e632","Identification of the Problem & Assessment","4.00","b7c1bc24-6950-e911-8106-000c29a8e632","e04b2559-ff4f-e911-8106-000c29a8e632 Fourth Edition 9/1/2018 4:00:00 AM",
"156d6e97-a251-e911-8106-000c29a8e632","Experimental Design","5.00","156d6e97-a251-e911-8106-000c29a8e632","0b6d6e97-a251-e911-8106-000c29a8e632 Fourth Edition 10/7/2019 4:00:00 AM",
"d899beb8-1752-e911-8106-000c29a8e632","Identification of the Problem & Assessment","5.00","d899beb8-1752-e911-8106-000c29a8e632","d399beb8-1752-e911-8106-000c29a8e632 Fourth Edition 1/13/2020 5:00:00 AM",
"b42e925a-fb50-e911-8106-000c29a8e632","Ethical & Professional Conduct","2.00","b42e925a-fb50-e911-8106-000c29a8e632","a92e925a-fb50-e911-8106-000c29a8e632 Fourth Edition 3/6/2015 5:00:00 AM",
"a39a64b8-4a60-e911-8106-000c29a8e632","Experimental Design","25.00","a39a64b8-4a60-e911-8106-000c29a8e632","7f9a64b8-4a60-e911-8106-000c29a8e632 Fourth Edition 9/6/2017 4:00:00 AM",
"848e5035-5481-e911-810a-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","18.00","848e5035-5481-e911-810a-000c29a8e632","648e5035-5481-e911-810a-000c29a8e632 Fourth Edition",
"4ac4a5bb-7766-4a5d-a048-f2feba0e786f","Behavior Change Systems","5.00","4ac4a5bb-7766-4a5d-a048-f2feba0e786f","1f8115c9-de5f-4f15-983e-881325b0fdf8 Fourth Edition",
"bb578fc2-60d6-e911-811f-000c29a8e632","Identification of the Problem & Assessment","3.00","bb578fc2-60d6-e911-811f-000c29a8e632","ab578fc2-60d6-e911-811f-000c29a8e632 Fourth Edition",
"cd578fc2-60d6-e911-811f-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","4.00","cd578fc2-60d6-e911-811f-000c29a8e632","aa578fc2-60d6-e911-811f-000c29a8e632 Fourth Edition",
"de4f4bf3-7e54-e911-8106-000c29a8e632","Experimental Design","20.00","de4f4bf3-7e54-e911-8106-000c29a8e632","d84f4bf3-7e54-e911-8106-000c29a8e632 Fourth Edition",
"fc5cf93c-d641-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","45.00","fc5cf93c-d641-e911-8106-000c29a8e632","ef5cf93c-d641-e911-8106-000c29a8e632 Fourth Edition 1/1/2014 5:00:00 AM",
"55d34c31-914f-e911-8106-000c29a8e632","Discretionary","24.00","55d34c31-914f-e911-8106-000c29a8e632","33669483-9646-e911-8106-000c29a8e632 Fourth Edition 9/1/2019 4:00:00 AM",
"9d2015a0-69fa-4296-8fcd-bc571dd4d4f8","Behavior Change Systems","5.00","9d2015a0-69fa-4296-8fcd-bc571dd4d4f8","4ea0ab5a-68a5-439f-8ea6-860f9a0ddf63 Fourth Edition",
"f19711ac-439b-43c5-9cbc-bf72b41d4d74","Ethical & Professional Conduct","1.00","f19711ac-439b-43c5-9cbc-bf72b41d4d74","6337c8ca-5407-4745-ba2a-c388cbd1b939 Fourth Edition",
"bdeb2c11-632d-4a4a-aefc-c55c7eefd752","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","20.00","bdeb2c11-632d-4a4a-aefc-c55c7eefd752","8941bf6d-6544-4e88-a9b4-b8733ce5bbd8 Fourth Edition",
"c30b7aa5-8f9e-4997-b6ec-c67037374b90","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","6.00","c30b7aa5-8f9e-4997-b6ec-c67037374b90","3defe077-033b-4250-b317-dd1a053ce1ba Fourth Edition",
"7f433127-e474-40ea-b472-d9db5fee2e55","Intervention & Behavior Change Considerations","5.00","7f433127-e474-40ea-b472-d9db5fee2e55","5637b27a-cbc9-4281-b92e-4137e06a5aab Fourth Edition",
"555bbc31-b2b5-4afa-975e-efd720ee2146","Measurements, Data Display and Interpretation; Experimental Design","45.00","555bbc31-b2b5-4afa-975e-efd720ee2146","744d777f-f186-49fd-a749-9182e1383929 Fifth Edition",
"20fb9a27-3026-43ff-bf48-9876b619eb26","Implementation, Management, and Supervision","10.00","20fb9a27-3026-43ff-bf48-9876b619eb26","e2199754-ab84-41c9-a925-66124b173308 Fourth Edition",
"30908327-fa4d-4f99-80c8-9c2b6cadcf1a","Discretionary","4.00","30908327-fa4d-4f99-80c8-9c2b6cadcf1a","5053fad6-c1b3-4b57-86af-1e5fce405c12 Fourth Edition 4/6/2016 12:00:00 AM",
"0b0c44a9-3520-42e4-859f-a1d30b7f4e44","Implementation, Management, and Supervision","10.00","0b0c44a9-3520-42e4-859f-a1d30b7f4e44","c28ecb4e-245a-4691-87f0-14cfa6a86b1d Fourth Edition 5/5/2016 12:00:00 AM",
"c56c707d-5edd-4b65-8844-a35c986edae0","Discretionary","30.00","c56c707d-5edd-4b65-8844-a35c986edae0","0ab2aaff-77c4-4f34-bf34-400c8d22810d Fourth Edition 8/1/2016 12:00:00 AM",
"705463fa-91df-46d6-8359-a9a5bdc54bda","Identification of the Problem & Assessment","30.00","705463fa-91df-46d6-8359-a9a5bdc54bda","17ec9a42-c827-4c68-b2e3-30480166b082 Fourth Edition",
"c6cda3d7-e329-4fff-95c0-b27b122bc201","Behavior Assessment","9.00","c6cda3d7-e329-4fff-95c0-b27b122bc201","9f1cdefc-a8ef-45a5-a750-48ca71b79b71 Fifth Edition",
"1ea5e149-376d-4d6f-940b-1f0b4e02a523","Philosophical Underpinnings","45.00","1ea5e149-376d-4d6f-940b-1f0b4e02a523","aaee96e0-cbd6-4c5f-9b3c-72673c0d9251 Fifth Edition",
"c6b8539a-8b35-45e2-ab0b-34de437c1c19","Identification of the Problem & Assessment","7.00","c6b8539a-8b35-45e2-ab0b-34de437c1c19","08190255-32d6-4214-a014-460b48ff1fd0 Fourth Edition 2/3/2014 12:00:00 AM",
"73618a8e-f31f-4274-ad42-4701aa9ffc4d","Discretionary","5.00","73618a8e-f31f-4274-ad42-4701aa9ffc4d","c541c48d-9f33-4753-9001-58b3d5245d39 Fourth Edition",
"69c9913b-782d-48e2-bf98-4860199fcdf0","Concepts & Principles of Behavior Analysis","20.00","69c9913b-782d-48e2-bf98-4860199fcdf0","2ec8aee0-0250-4b7a-a527-25d2fb963a9e Fourth Edition",
"d52c44b0-b4dc-46f3-a5d1-69df72e6906c","Identification of the Problem & Assessment","3.00","d52c44b0-b4dc-46f3-a5d1-69df72e6906c","deb8ea68-f10e-4635-baf5-807ae7a24a29 Fourth Edition",
"1f3a5ae1-c092-464e-9d8d-739c0a4fbe0c","Measurement (including data analysis)","5.00","1f3a5ae1-c092-464e-9d8d-739c0a4fbe0c","948911d1-acb9-4ff4-ad67-0fdeff50cf0d Fourth Edition",
"473b789d-3324-e911-8106-000c29a8e632","Behavior Assessment","45.00","473b789d-3324-e911-8106-000c29a8e632","fcfbf45c-3324-e911-8106-000c29a8e632 Fifth Edition 3/1/2019 5:00:00 AM",
"1c69227e-5518-e911-8106-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","1c69227e-5518-e911-8106-000c29a8e632","27594bc5-5018-e911-8106-000c29a8e632 Fifth Edition",
"3e102354-837d-46dd-a8b8-04e64a99b684","Philosophical Underpinnings","45.00","3e102354-837d-46dd-a8b8-04e64a99b684","364ba66b-199e-48f5-83aa-e68d2b6e0e72 Fifth Edition",
"52baad5b-5169-4c44-babe-0856b9a3774c","Philosophical Underpinnings","45.00","52baad5b-5169-4c44-babe-0856b9a3774c","64741dda-0b86-4395-9249-ec3468b2d13c Fifth Edition",
"971bebdc-cd1c-4fa2-b85e-0ab4be2abb30","Discretionary","10.00","971bebdc-cd1c-4fa2-b85e-0ab4be2abb30","c4519d6c-ebfa-4c22-9525-2a038b9372df Fourth Edition",
"a8c6853c-6196-4565-9279-15a0d34b7b69","Experimental Design","5.00","a8c6853c-6196-4565-9279-15a0d34b7b69","8530973c-851b-4ef6-821e-855f7c29367c Fourth Edition 11/13/2014 12:00:00 AM",
"9b815dd7-2303-ea11-812e-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","1.00","9b815dd7-2303-ea11-812e-000c29a8e632","e660dccd-2103-ea11-812e-000c29a8e632 Fifth Edition 3/13/2021 5:00:00 AM",
"b4574e5f-d3fc-e911-812c-000c29a8e632","Intervention & Behavior Change Considerations","10.00","b4574e5f-d3fc-e911-812c-000c29a8e632","af574e5f-d3fc-e911-812c-000c29a8e632 Fourth Edition 8/1/2013 4:00:00 AM",
"2a68d3c5-d5fb-e911-812b-000c29a8e632","Measurement (including data analysis)","10.00","2a68d3c5-d5fb-e911-812b-000c29a8e632","0468d3c5-d5fb-e911-812b-000c29a8e632 Fourth Edition",
"9436d4ae-8c0a-ea11-8130-000c29a8e632","Concepts & Principles of Behavior Analysis","10.00","9436d4ae-8c0a-ea11-8130-000c29a8e632","7f36d4ae-8c0a-ea11-8130-000c29a8e632 Fourth Edition",
"05d4b9f6-62b4-e911-8116-000c29a8e632","Philosophical Underpinnings","23.00","05d4b9f6-62b4-e911-8116-000c29a8e632","0fb94cfe-1c98-e911-810e-000c29a8e632 Fifth Edition",
"af3070c8-f4f4-e911-8129-000c29a8e632","Concepts & Principles of Behavior Analysis","5.00","af3070c8-f4f4-e911-8129-000c29a8e632","9e3070c8-f4f4-e911-8129-000c29a8e632 Fourth Edition 9/1/2014 8:00:00 AM",
"342698d0-7ac3-e911-811a-000c29a8e632","Concepts & Principles","45.00","342698d0-7ac3-e911-811a-000c29a8e632","398e2504-689e-e911-8110-000c29a8e632 Fifth Edition 9/23/2019 4:00:00 AM",
"13ada9c8-2bc4-e911-811a-000c29a8e632","Ethical & Professional Conduct","15.00","13ada9c8-2bc4-e911-811a-000c29a8e632","05ada9c8-2bc4-e911-811a-000c29a8e632 Fourth Edition 1/1/2013 5:00:00 AM",
"1fed648a-3bda-e911-8121-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","1fed648a-3bda-e911-8121-000c29a8e632","f4ec648a-3bda-e911-8121-000c29a8e632 Fourth Edition 8/15/2013 4:00:00 AM",
"9275eac7-f1f0-e911-8127-000c29a8e632","Concepts & Principles","15.00","9275eac7-f1f0-e911-8127-000c29a8e632","efa819b8-3bf0-e911-8127-000c29a8e632 Fifth Edition 1/6/2020 5:00:00 AM",
"e91e3410-b68b-e911-810d-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","10.00","e91e3410-b68b-e911-810d-000c29a8e632","c9034c9a-a18b-e911-810d-000c29a8e632 Fifth Edition 1/6/2020 5:00:00 AM",
"d7037c6f-d58e-e911-810d-000c29a8e632","Intervention & Behavior Change Considerations","10.00","d7037c6f-d58e-e911-810d-000c29a8e632","b9037c6f-d58e-e911-810d-000c29a8e632 Fourth Edition 4/12/2017 4:00:00 AM",
"df5c9cd5-129c-e911-8110-000c29a8e632","Personnel Supervision and Management","5.00","df5c9cd5-129c-e911-8110-000c29a8e632","199acca5-6d8c-e911-810d-000c29a8e632 Fifth Edition 9/4/2019 4:00:00 AM",
"acbe3e33-9992-e911-810e-000c29a8e632","Behavior Change Systems","5.00","acbe3e33-9992-e911-810e-000c29a8e632","9ee2cc2c-9992-e911-810e-000c29a8e632 Fourth Edition 5/2/2016 4:00:00 AM",
"30df6d7d-2fcb-e911-811c-000c29a8e632","Identification of the Problem & Assessment","10.00","30df6d7d-2fcb-e911-811c-000c29a8e632","11df6d7d-2fcb-e911-811c-000c29a8e632 Fourth Edition 10/1/2019 4:00:00 AM",
"8713ddf3-682a-e911-8106-000c29a8e632","Philosophical Underpinnings","48.00","8713ddf3-682a-e911-8106-000c29a8e632","67db85ce-5b2a-e911-8106-000c29a8e632 Fifth Edition 8/23/2019 4:00:00 AM",
"acd60978-0b7d-4163-ad66-fc06b27a50f0","Intervention & Behavior Change Considerations","2.50","acd60978-0b7d-4163-ad66-fc06b27a50f0","8223c74e-7a16-4117-9176-fe597215aad7 Fourth Edition",
"20feed70-6cd6-e911-811f-000c29a8e632","Personnel Supervision and Management","15.00","20feed70-6cd6-e911-811f-000c29a8e632","f944e06a-6cd6-e911-811f-000c29a8e632 Fifth Edition 1/1/2019 5:00:00 AM",
"9a9a64b8-4a60-e911-8106-000c29a8e632","Discretionary","15.00","9a9a64b8-4a60-e911-8106-000c29a8e632","799a64b8-4a60-e911-8106-000c29a8e632 Fourth Edition 7/3/2017 4:00:00 AM",
"334d9f78-0067-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","25.00","334d9f78-0067-e911-8106-000c29a8e632","03d482d1-fd66-e911-8106-000c29a8e632 Fifth Edition 5/4/2020 4:00:00 AM",
"ce5ad68d-7c68-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","15.00","ce5ad68d-7c68-e911-8106-000c29a8e632","06b4db87-7c68-e911-8106-000c29a8e632 Fourth Edition 8/19/2019 4:00:00 AM",
"7c295d58-c56a-e911-8106-000c29a8e632","Concepts & Principles","10.00","7c295d58-c56a-e911-8106-000c29a8e632","ac6c5f4e-a059-e911-8106-000c29a8e632 Fifth Edition 1/27/2020 5:00:00 AM",
"8d7e54df-fbd2-4dc0-b728-cdfdd59cdd7e","Intervention & Behavior Change Considerations","2.00","8d7e54df-fbd2-4dc0-b728-cdfdd59cdd7e","ed837900-d616-4ac8-bbfd-7776d7b87379 Fourth Edition",
"1889e11d-89fc-457c-b98d-d418f6d11c8c","Identification of the Problem & Assessment","45.00","1889e11d-89fc-457c-b98d-d418f6d11c8c","8684c5be-2c15-45b2-9ec3-281f766ebf1f Fourth Edition",
"953667d9-fbf0-4265-9e1e-d7f08ffd4354","Philosophical Underpinnings","5.00","953667d9-fbf0-4265-9e1e-d7f08ffd4354","dea1ec2e-b9d2-47db-bc33-af5fbd1c927d Fifth Edition",
"a0026484-2885-4637-8102-e949e5c425d4","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","a0026484-2885-4637-8102-e949e5c425d4","f589d2e2-ffd0-453b-8907-89d7e6ea8aff Fourth Edition",
"75ae6463-5033-4132-82f1-eabe9772a376","Intervention & Behavior Change Considerations","5.00","75ae6463-5033-4132-82f1-eabe9772a376","e464e648-7836-4029-adfd-72ab26764ef8 Fourth Edition",
"b395ce05-8133-4df0-8f0e-f342b16e7b37","Experimental Design","5.00","b395ce05-8133-4df0-8f0e-f342b16e7b37","9478b8ba-084d-4849-94b2-2c8a6843684f Fourth Edition",
"1edbb46d-4460-487d-b608-aa0f9492fa9c","Ethical & Professional Conduct","13.00","1edbb46d-4460-487d-b608-aa0f9492fa9c","75f3f5ff-7f25-4300-beed-0a4fc36e0654 Fourth Edition",
"c9d1c112-48ae-4afa-bde5-af13e6cf3256","Implementation, Management, and Supervision","2.00","c9d1c112-48ae-4afa-bde5-af13e6cf3256","a93fafb3-1148-4cb4-b64f-565fb5ba010d Fourth Edition",
"bb8e1d62-917e-4a5b-9e03-b63a32253a2c","Concepts & Principles of Behavior Analysis","20.00","bb8e1d62-917e-4a5b-9e03-b63a32253a2c","3f904c35-40db-484e-b4ee-3078b9d6e483 Fourth Edition",
"9ab36dcb-ddd4-47d1-aef2-b7beae5f56a1","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","15.00","9ab36dcb-ddd4-47d1-aef2-b7beae5f56a1","d015a2aa-c31c-46f1-8bb1-c3f4b56b55c9 Fourth Edition 4/6/2016 12:00:00 AM",
"cea59f0b-ccf7-4467-9e96-c46e1c6080d6","Identification of the Problem & Assessment","4.00","cea59f0b-ccf7-4467-9e96-c46e1c6080d6","15b0f66a-1cb9-42d4-816a-21a9fad2c66e Fourth Edition",
"5576ecf1-2fe6-4b6d-a17d-c739cc1fd8d2","Discretionary","3.00","5576ecf1-2fe6-4b6d-a17d-c739cc1fd8d2","e1323b82-c61f-47ce-b5f9-95c1df9f7c3c Fourth Edition",
"b012f0a0-692c-496c-bd5a-501beeaba612","Discretionary","5.00","b012f0a0-692c-496c-bd5a-501beeaba612","7f3246fd-76df-4cd1-9d60-fbeecbf3820e Fourth Edition",
"37d6d8d1-7c44-4b7c-a2be-625f68f779cd","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","37d6d8d1-7c44-4b7c-a2be-625f68f779cd","e3b6f784-e25b-4832-a81a-f2617ec6edca Fourth Edition",
"6ff8bfdd-4771-4abc-b3b5-9232f94214b3","Implementation, Management, and Supervision","5.00","6ff8bfdd-4771-4abc-b3b5-9232f94214b3","ca644c25-d45f-4694-878d-9371f8a15711 Fourth Edition",
"a591868d-ca18-4352-9693-9949167ba56e","Implementation, Management, and Supervision","5.00","a591868d-ca18-4352-9693-9949167ba56e","4124fba0-4343-40e3-a567-b478dfada954 Fourth Edition 1/1/2012 5:00:00 AM",
"23125d28-7db9-4290-8c9d-9a294968a35a","Identification of the Problem & Assessment","10.00","23125d28-7db9-4290-8c9d-9a294968a35a","dee4db0b-aee9-4aa4-b636-c4fb6f260e23 Fourth Edition",
"77d54f02-4346-4f97-9f92-9ca8be6b4fdd","Measurement (including data analysis)","20.00","77d54f02-4346-4f97-9f92-9ca8be6b4fdd","f29af75e-3af5-4df1-afeb-1f685a1dc525 Fourth Edition",
"d9cd0dcc-396a-4c34-a61b-1dece6c76d6a","Measurement (including data analysis)","10.00","d9cd0dcc-396a-4c34-a61b-1dece6c76d6a","8fd796c2-90af-43f0-bb12-d7fabffcd244 Fourth Edition",
"fff3bbc0-a56f-4cf4-a313-21222839a95c","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","15.00","fff3bbc0-a56f-4cf4-a313-21222839a95c","b1bf4b25-23b0-48da-b65e-34476fb69a8f Fourth Edition",
"a2159983-7eca-48d6-8fa4-24928e5d1569","Discretionary","15.00","a2159983-7eca-48d6-8fa4-24928e5d1569","2dbf073f-4c2c-441c-9878-c99f5751bc0c Fourth Edition",
"7b1dd56e-9102-4a09-878f-3373f3f61a47","Measurement (including data analysis)","5.00","7b1dd56e-9102-4a09-878f-3373f3f61a47","b0403568-4969-4fd7-97dc-035cd9d952a7 Fourth Edition 8/6/2013 12:00:00 AM",
"f8d26450-3baa-4fc1-a0a5-4122de3e7709","Ethical & Professional Conduct","30.00","f8d26450-3baa-4fc1-a0a5-4122de3e7709","96e39347-25c9-402c-8a7e-40eff4568b78 Fourth Edition 9/1/2014 4:00:00 AM",
"d5f5ecbf-9ce0-45d1-be94-48df0b2417f2","Behavior Change Systems","2.00","d5f5ecbf-9ce0-45d1-be94-48df0b2417f2","866ddce2-5473-4955-83e7-0c27e059d292 Fourth Edition",
"faec04fd-a615-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","45.00","faec04fd-a615-e911-8106-000c29a8e632","152ee189-a615-e911-8106-000c29a8e632 Fourth Edition",
"055801dd-3118-e911-8106-000c29a8e632","Intervention & Behavior Change Considerations","5.00","055801dd-3118-e911-8106-000c29a8e632","cb1c6e6d-3018-e911-8106-000c29a8e632 Fourth Edition 1/27/2020 5:00:00 AM",
"3e8a0419-89e8-4607-9669-19c6c98ba530","Ethical & Professional Conduct","15.00","3e8a0419-89e8-4607-9669-19c6c98ba530","63d44b07-1062-4139-8b60-8b449508ab4c Fourth Edition 8/6/2013 12:00:00 AM",
"026413f2-b94c-4672-bfde-1b1eb8e2bf13","Identification of the Problem & Assessment","45.00","026413f2-b94c-4672-bfde-1b1eb8e2bf13","032db69b-3df6-4712-9eb0-df8ed68acabf Fourth Edition",
"e35bb8f9-4ef2-450c-8918-1d41db42fe02","Concepts & Principles of Behavior Analysis","5.00","e35bb8f9-4ef2-450c-8918-1d41db42fe02","be8a22b3-1f03-4451-b698-f075d8c05923 Fourth Edition",
"edb9f24b-d144-414c-9a00-25d9e23c2023","Concepts & Principles of Behavior Analysis","45.00","edb9f24b-d144-414c-9a00-25d9e23c2023","c3272836-bfb2-47c1-aa94-8aa34b3f4f9f Fourth Edition",
"22a76a6e-1ad0-e911-811e-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","20.00","22a76a6e-1ad0-e911-811e-000c29a8e632","10bb4a61-18d0-e911-811e-000c29a8e632 Fifth Edition 8/19/2019 4:00:00 AM",
"73b21913-8205-ea11-812e-000c29a8e632","Concepts & Principles","34.00","73b21913-8205-ea11-812e-000c29a8e632","4d8867bb-8005-ea11-812e-000c29a8e632 Fifth Edition 5/4/2021 4:00:00 AM",
"2ca314f7-0b73-e911-8106-000c29a8e632","Concepts & Principles","23.00","2ca314f7-0b73-e911-8106-000c29a8e632","0759f605-9971-e911-8106-000c29a8e632 Fifth Edition 1/9/2019 5:00:00 AM",
"543763cd-e977-e911-8106-000c29a8e632","Measurement (including data analysis)","12.00","543763cd-e977-e911-8106-000c29a8e632","8d6d74af-e977-e911-8106-000c29a8e632 Fourth Edition 10/3/2012 4:00:00 AM",
"3a39d443-2791-e911-810e-000c29a8e632","Philosophical Underpinnings","30.00","3a39d443-2791-e911-810e-000c29a8e632","513c983a-2591-e911-810e-000c29a8e632 Fifth Edition 9/25/2020 4:00:00 AM",
"1a5468a2-9f96-e911-810e-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","12.00","1a5468a2-9f96-e911-810e-000c29a8e632","145468a2-9f96-e911-810e-000c29a8e632 Fourth Edition 6/14/2016 4:00:00 AM",
"b5ea4c79-fdc4-e911-811a-000c29a8e632","Behavior Assessment","21.00","b5ea4c79-fdc4-e911-811a-000c29a8e632","a4a31cc5-fbc4-e911-811a-000c29a8e632 Fifth Edition 5/1/2018 4:00:00 AM",
"7759dd7a-cac6-e911-811b-000c29a8e632","Concepts & Principles of Behavior Analysis","6.00","7759dd7a-cac6-e911-811b-000c29a8e632","5e59dd7a-cac6-e911-811b-000c29a8e632 Fourth Edition 8/25/2013 4:00:00 AM",
"5744e550-8053-e911-8106-000c29a8e632","Personnel Supervision and Management","15.00","5744e550-8053-e911-8106-000c29a8e632","a5faf43b-7f53-e911-8106-000c29a8e632 Fifth Edition 5/18/2020 4:00:00 AM",
"92ad964d-f365-e911-8106-000c29a8e632","Identification of the Problem & Assessment","5.00","92ad964d-f365-e911-8106-000c29a8e632","8fad964d-f365-e911-8106-000c29a8e632 Fourth Edition 6/7/2017 4:00:00 AM",
"118bb15f-f365-e911-8106-000c29a8e632","Identification of the Problem & Assessment","5.00","118bb15f-f365-e911-8106-000c29a8e632","237f7347-f365-e911-8106-000c29a8e632 Fourth Edition 6/7/2017 4:00:00 AM",
"2a05f88c-887b-e911-8108-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","30.00","2a05f88c-887b-e911-8108-000c29a8e632","2305f88c-887b-e911-8108-000c29a8e632 Fifth Edition 7/26/2019 4:00:00 AM",
"a48e5035-5481-e911-810a-000c29a8e632","Intervention & Behavior Change Considerations","4.00","a48e5035-5481-e911-810a-000c29a8e632","648e5035-5481-e911-810a-000c29a8e632 Fourth Edition",
"465e8f5e-e071-e911-8106-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","465e8f5e-e071-e911-8106-000c29a8e632","7755209f-df71-e911-8106-000c29a8e632 Fifth Edition 5/5/2020 4:00:00 AM",
"9da70652-f086-e911-810c-000c29a8e632","Identification of the Problem & Assessment","20.00","9da70652-f086-e911-810c-000c29a8e632","8aa70652-f086-e911-810c-000c29a8e632 Fourth Edition 1/16/2019 5:00:00 AM",
"e891e899-3c40-e911-8106-000c29a8e632","Ethical & Professional Conduct","30.00","e891e899-3c40-e911-8106-000c29a8e632","d291e899-3c40-e911-8106-000c29a8e632 Fourth Edition",
"3996083a-d741-e911-8106-000c29a8e632","Behavior Change Systems","5.00","3996083a-d741-e911-8106-000c29a8e632","2d3d652d-d741-e911-8106-000c29a8e632 Fourth Edition 8/1/2014 4:00:00 AM",
"8f5294bb-614f-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","18.00","8f5294bb-614f-e911-8106-000c29a8e632","9a330b52-1f4f-e911-8106-000c29a8e632 Fourth Edition 8/28/2018 4:00:00 AM",
