"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_rc_course_institution_name_uniq","custrecord_rc_course_institution_name","custrecord_rc_course_inst","custrecord_rc_course_dept",
"efbd2a31-2c82-e911-810a-000c29a8e632","efbd2a31-2c82-e911-810a-000c29a8e632","Implementing Behavior Analysis in Educational Settings","PSY 525","Graduate","3","On-Campus","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f0bd2a31-2c82-e911-810a-000c29a8e632","f0bd2a31-2c82-e911-810a-000c29a8e632","Supervision & Management","PSY 533","Graduate","3","On-Campus","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f1bd2a31-2c82-e911-810a-000c29a8e632","f1bd2a31-2c82-e911-810a-000c29a8e632","Philosophical Underpinnings","PSY 534","Graduate","3","On-Campus","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f2bd2a31-2c82-e911-810a-000c29a8e632","f2bd2a31-2c82-e911-810a-000c29a8e632","Ethics & Professionalism in ABA","PSY 529","Graduate","3","Hybrid","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f3bd2a31-2c82-e911-810a-000c29a8e632","f3bd2a31-2c82-e911-810a-000c29a8e632","Measurement & Design in ABA","PSY 526","Graduate","3","Hybrid","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f4bd2a31-2c82-e911-810a-000c29a8e632","f4bd2a31-2c82-e911-810a-000c29a8e632","Behavioral Interventions","PSY 532","Graduate","3","Hybrid","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"f5bd2a31-2c82-e911-810a-000c29a8e632","f5bd2a31-2c82-e911-810a-000c29a8e632","Behavioral Assessment","PSY 531","Graduate","3","Hybrid","University of Massachusetts Dartmouth","University of Massachusetts Dartmouth","9FED46E7-945B-E911-8106-000C29A8E632","Psychology",
"6b7b2ed6-3e82-e911-810a-000c29a8e632","6b7b2ed6-3e82-e911-810a-000c29a8e632","Introduction to Applied Behavior Analysis","SPEC 723","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"1e8ea79d-4082-e911-810a-000c29a8e632","1e8ea79d-4082-e911-810a-000c29a8e632","Research Methods in Applied Behavior Analysis","SPEC 722","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"0d5f0495-4282-e911-810a-000c29a8e632","0d5f0495-4282-e911-810a-000c29a8e632","Advanced Concepts, Principles,  & Philosophy in Behavior Analysis","SPEC 724","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"eb5ee964-4482-e911-810a-000c29a8e632","eb5ee964-4482-e911-810a-000c29a8e632","Principles in Behavior Analysis","PSY 609","Graduate","3","Online","University of Nevada Reno","University of Nevada Reno","AFADA79E-C492-E511-A86B-0050569C00A7","Psychology",
"216dd795-4482-e911-810a-000c29a8e632","216dd795-4482-e911-810a-000c29a8e632","Ethics in Applied Behavior Analysis","SPEC 725","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"b9359090-4582-e911-810a-000c29a8e632","b9359090-4582-e911-810a-000c29a8e632","Positive Behavior Support Behavior Assessment","SPEC 791","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"5e9b9f40-4682-e911-810a-000c29a8e632","5e9b9f40-4682-e911-810a-000c29a8e632","Selecting and Implementing Advanced Intervention in Behavior Change","SPEC 710","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"5d128986-4882-e911-810a-000c29a8e632","5d128986-4882-e911-810a-000c29a8e632","Personnel Supervision and Management","SPEC 730","Graduate","3","Online","Touro University California","Touro University California","CB506019-095B-E911-8106-000C29A8E632","Education",
"a96dc86b-db82-e911-810a-000c29a8e632","a96dc86b-db82-e911-810a-000c29a8e632","Behavior Analysis and Autism","PSY 4400","Undergraduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Psychology",
"aa6dc86b-db82-e911-810a-000c29a8e632","aa6dc86b-db82-e911-810a-000c29a8e632","Introduction to Analysis of Behavior","PSY 4280","Undergraduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Psychology",
"ab6dc86b-db82-e911-810a-000c29a8e632","ab6dc86b-db82-e911-810a-000c29a8e632","Single Case Research Design","PSY 4170","Undergraduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Psychology",
"ac6dc86b-db82-e911-810a-000c29a8e632","ac6dc86b-db82-e911-810a-000c29a8e632","DIRECTED FIELD EXPERIENCE IN CLINICAL AND COMMUNITY PSYCHOLOGY","PSY 4850","Undergraduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Psychology",
"ad6dc86b-db82-e911-810a-000c29a8e632","ad6dc86b-db82-e911-810a-000c29a8e632","Psychology of Learning and Behavior","PSY 4210","Undergraduate","3","On-Campus","California State University Los Angeles","California State University Los Angeles","20331563-1156-E911-8106-000C29A8E632","Psychology",
"3528a8a8-ee82-e911-810a-000c29a8e632","3528a8a8-ee82-e911-810a-000c29a8e632","Principals and Concepts in Applied Behavior Analysis","EDSP 5613","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"38295c58-f182-e911-810a-000c29a8e632","38295c58-f182-e911-810a-000c29a8e632","Ethics in ABA","EDSP 5623","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"e2e72823-f282-e911-810a-000c29a8e632","e2e72823-f282-e911-810a-000c29a8e632","Supervision and management in ABA","EDSP 5633","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"7959dce7-f382-e911-810a-000c29a8e632","7959dce7-f382-e911-810a-000c29a8e632","Behavior Change in ABA","EDSP 5643","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"3f06d1fb-f582-e911-810a-000c29a8e632","3f06d1fb-f582-e911-810a-000c29a8e632","Behavior Assessment in ABA","EDSP 5653","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"1d942202-ff82-e911-810a-000c29a8e632","1d942202-ff82-e911-810a-000c29a8e632","Single Case Research Methods","EDSP 6023","Graduate","3","Both","University of Oklahoma","University of Oklahoma","4158E065-6200-E411-BEB5-00505683000D","Special Education",
"65814643-0d83-e911-810a-000c29a8e632","65814643-0d83-e911-810a-000c29a8e632","Behavior Analytic Teaching","SPED 5301","Graduate","3","Both","","University of Colorado Colorado Springs","6F9944DF-E848-EA11-8140-000C29A8E632","Education",
"91a0156c-0d83-e911-810a-000c29a8e632","91a0156c-0d83-e911-810a-000c29a8e632","Applied Behavior Analysis Assessment and Intervention","SPED 5302","Graduate","3","Both","","University of Colorado Colorado Springs","6F9944DF-E848-EA11-8140-000C29A8E632","Education",
"93ac508f-0d83-e911-810a-000c29a8e632","93ac508f-0d83-e911-810a-000c29a8e632","Advanced Applied Behavior Analysis","SPED 5303","Graduate","3","Both","","University of Colorado Colorado Springs","6F9944DF-E848-EA11-8140-000C29A8E632","Education",
"1341cdb6-0d83-e911-810a-000c29a8e632","1341cdb6-0d83-e911-810a-000c29a8e632","Ethics in Applied Behavior Analysis","SPED 5305","Graduate","3","Both","","University of Colorado Colorado Springs","6F9944DF-E848-EA11-8140-000C29A8E632","Education",
"a95f5e93-3d83-e911-810a-000c29a8e632","a95f5e93-3d83-e911-810a-000c29a8e632","Assessing and Measuring Behaviour","Course 2 (Code to be assigned by University programs committee)","Graduate","6 (10 credit points in Australian system)","Online","","Griffith University","268E2938-EB48-EA11-8140-000C29A8E632","Allied Health Sciences",
"9e8e641b-af83-e911-810a-000c29a8e632","9e8e641b-af83-e911-810a-000c29a8e632","Intensive Practicum","PSY 570-01/02","Graduate","45","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"9f8e641b-af83-e911-810a-000c29a8e632","9f8e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Systems, Management and Supervision","PSY 560-01","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"a08e641b-af83-e911-810a-000c29a8e632","a08e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis:Concepts and Principles","Psy520-01/02","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"a18e641b-af83-e911-810a-000c29a8e632","a18e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Behavior Change Techniques","PSY540-01","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"a28e641b-af83-e911-810a-000c29a8e632","a28e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Measurement, Data Analysis and Research Design","PSY530","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"a38e641b-af83-e911-810a-000c29a8e632","a38e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Behavioral Assessment","PSY550-01","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"a48e641b-af83-e911-810a-000c29a8e632","a48e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Ethical and Professional Conduct","Psy510-01","Graduate","3","On-Campus","Salve Regina University","Salve Regina University","B8E89CE3-015B-E911-8106-000C29A8E632","Psychology",
"e8457af5-cc83-e911-810a-000c29a8e632","e8457af5-cc83-e911-810a-000c29a8e632","Specialized Instruction Strategies","EDUC 10031","Undergraduate","60","Hybrid","Mohawk College","Mohawk College","88889CD6-CB5A-E911-8106-000C29A8E632","Health Studies",
"34460d87-cf83-e911-810a-000c29a8e632","34460d87-cf83-e911-810a-000c29a8e632","Introduction to ASD","HSCI 10041","Undergraduate","45","Hybrid","Mohawk College","Mohawk College","88889CD6-CB5A-E911-8106-000C29A8E632","Health Studies",
"379e0bc1-0285-e911-810b-000c29a8e632","379e0bc1-0285-e911-810b-000c29a8e632","Principles and Procedures of Applied Behavior Analysis","SCE 701","Graduate","4","On-Campus","David Yellin Academic College of Education","David Yellin Academic College of Education","4B5DB809-3156-E911-8106-000C29A8E632","School of Continuing Education",
"1c607891-1286-e911-810c-000c29a8e632","1c607891-1286-e911-810c-000c29a8e632","Behavior Analysis Applications:  Ethics, Assessment and Intervention Decisions","PSYC 0648","Graduate","3","On-Campus","Westfield State University","Westfield State University","D3DBA9E2-A05B-E911-8106-000C29A8E632","Psychology",
"beae99e8-1786-e911-810c-000c29a8e632","beae99e8-1786-e911-810c-000c29a8e632","Theoretical Foundations of Behavior Analysis","PSYC 0660","Graduate","3","On-Campus","Westfield State University","Westfield State University","D3DBA9E2-A05B-E911-8106-000C29A8E632","Psychology",
"e5796dce-2086-e911-810c-000c29a8e632","e5796dce-2086-e911-810c-000c29a8e632","Principles of Applied Behavior Analysis","BBA400","Undergraduate","3","Online","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"d6556ef1-2986-e911-810c-000c29a8e632","d6556ef1-2986-e911-810c-000c29a8e632","Ethical Application of ABA","BBA405","Undergraduate","3","Online","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"6d6dd120-2a86-e911-810c-000c29a8e632","6d6dd120-2a86-e911-810c-000c29a8e632","Advanced Topics in Applied Behavior Analysis","TPTE 595","Graduate","3","On-Campus","University of Tennessee","University of Tennessee","83D56495-9D5B-E911-8106-000C29A8E632","Special Education",
"ecab3c01-2c86-e911-810c-000c29a8e632","ecab3c01-2c86-e911-810c-000c29a8e632","Measurement and Evaluation","BBA410","Undergraduate","3","Online","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"bfa099d9-2f86-e911-810c-000c29a8e632","bfa099d9-2f86-e911-810c-000c29a8e632","Functional Assessment","BBA420","Undergraduate","3","Online","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"16a109e3-1010-ea11-8131-000c29a8e632","16a109e3-1010-ea11-8131-000c29a8e632","Administering Ethical Behavior Analytic Services","ABA 646","Graduate","45","Hybrid","","York College of Pennsylvania","FCABB72D-E748-EA11-8140-000C29A8E632","Education",
"e1afeade-1210-ea11-8131-000c29a8e632","e1afeade-1210-ea11-8131-000c29a8e632","Providing ABA Treatment","ABA 644","Graduate","45","Hybrid","","York College of Pennsylvania","FCABB72D-E748-EA11-8140-000C29A8E632","Education",
"95df7dc3-1310-ea11-8131-000c29a8e632","95df7dc3-1310-ea11-8131-000c29a8e632","ABA Management and Programming","ABA 645","Graduate","45","Hybrid","","York College of Pennsylvania","FCABB72D-E748-EA11-8140-000C29A8E632","Education",
"4a60e4c7-c810-ea11-8131-000c29a8e632","4a60e4c7-c810-ea11-8131-000c29a8e632","Philosophical Foundations of Behaviour Analysis","EDF5683","Graduate","4","Hybrid","Monash University","Monash University","ACCFEF59-6200-E411-BEB5-00505683000D","Education",
"937505fa-0d12-ea11-8131-000c29a8e632","937505fa-0d12-ea11-8131-000c29a8e632","Working and Collaborating with Families and Service Providers","SPE511","Graduate","3","On-Campus","State University of New York College at New Paltz","State University of New York College at New Paltz","B117813D-065B-E911-8106-000C29A8E632","Education",
"c534c52c-1d15-ea11-8133-000c29a8e632","c534c52c-1d15-ea11-8133-000c29a8e632","Behavioral Assessment","ABA5400","Graduate","3","On-Campus","Aurora University","Aurora University","0399D86B-6200-E411-BEB5-00505683000D","Behavior Analysis",
"c634c52c-1d15-ea11-8133-000c29a8e632","c634c52c-1d15-ea11-8133-000c29a8e632","Introduction to Applied Behavior Analysis","ABA5200","Graduate","3","On-Campus","Aurora University","Aurora University","0399D86B-6200-E411-BEB5-00505683000D","Behavior Analysis",
"c734c52c-1d15-ea11-8133-000c29a8e632","c734c52c-1d15-ea11-8133-000c29a8e632","Professional and Ethical Issues","ABA6400","Graduate","3","On-Campus","Aurora University","Aurora University","0399D86B-6200-E411-BEB5-00505683000D","Behavior Analysis",
"c834c52c-1d15-ea11-8133-000c29a8e632","c834c52c-1d15-ea11-8133-000c29a8e632","Behavioral Interventions","ABA6200","Graduate","3","On-Campus","Aurora University","Aurora University","0399D86B-6200-E411-BEB5-00505683000D","Behavior Analysis",
"5fa25a16-bfa8-e911-8112-000c29a8e632","5fa25a16-bfa8-e911-8112-000c29a8e632","Ethical and Professional Conduct","EDU 5641","Graduate","3","On-Campus","Manhattanville College","Manhattanville College","2822F0ED-C55A-E911-8106-000C29A8E632","Special Education",
"90e23e1f-c1a8-e911-8112-000c29a8e632","90e23e1f-c1a8-e911-8112-000c29a8e632","Measurement and Single Subject Experimental Design","EDU 5642","Graduate","3","On-Campus","Manhattanville College","Manhattanville College","2822F0ED-C55A-E911-8106-000C29A8E632","Special Education",
"81ceae2c-c3a8-e911-8112-000c29a8e632","81ceae2c-c3a8-e911-8112-000c29a8e632","Developing and Increasing Behaviors","EDU 5643","Graduate","3","On-Campus","Manhattanville College","Manhattanville College","2822F0ED-C55A-E911-8106-000C29A8E632","Special Education",
"c766238d-c60e-e911-8106-000c29a8e632","c766238d-c60e-e911-8106-000c29a8e632","Behavior Assessment","EPY 656","Graduate","4","Online","Western Connecticut State University","Western Connecticut State University","3F7383A1-F5B1-E811-8102-000C29A8E632","Education",
