"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_crse_seq_crm_id","custrecord_crse_seq_departmnt","custrecord_crse_seq_apprvl_level","custrecord_inst_crm_id","custrecord_inst_name","custrecord_rc_course_edition","custrecord_rc_crs_seq_crs_assgn","custrecord_crse_seq_name",
"0d7a5721-522f-4fb0-8485-6be9b562773e","0d7a5721-522f-4fb0-8485-6be9b562773e","(Spring 2017) PROGRAM DESIGN AND EVALUATION","PS430","Graduate","6","Online","fcf08445-02b1-4a76-9b6d-94174c7dba85","Psychology","Undergraduate","2634896C-6029-E911-8106-000C29A8E632","Purdue University Global","Fourth Edition","c9ff9b14-e4b4-41e9-a1d5-05e1a0438a35","4138 BCaBA  - [Expired]",
"761d9cf9-b623-43dd-85fb-a135419ab578","761d9cf9-b623-43dd-85fb-a135419ab578","Educational Applications of Behavior Analysis I ","SPED 6720","Graduate","3","On-Campus","20017028-84a8-41c5-b0b9-656a404437fb","Special Education and Rehabilitation","","152FC9F3-5BB1-E411-B490-0050569C00A7","Utah State University","Fourth Edition","565e9d29-9889-4cf8-a90a-06039fef0af7","4263 BCBA",
"38737fe7-8a4b-44c1-97ef-4bad1e4a5999","38737fe7-8a4b-44c1-97ef-4bad1e4a5999","Conditioning and Learning","PSY 6100","Graduate","3","Hybrid","3dc2560c-5c14-4ded-8b17-7a36654ca29a","Department of Psychology","","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fifth Edition","64b17d4e-65ac-4c85-affe-061e02304e76","4197 BCBA",
"e387901f-7daa-4895-a914-f8e607e56ade","e387901f-7daa-4895-a914-f8e607e56ade","[Fall 2018] Applied Behaviour Analysis I","PSYC 5DG","Graduate","4","On-Campus","10622bd8-b344-4f48-9f75-ca299c613be3","Behavioural Psychology","","B9332234-015B-E911-8106-000C29A8E632","Saint Lawrence College","Fourth Edition","071ca4ec-9464-4b36-910a-062dd3614f3b","4259 BCaBA",
"4ca68e4f-96e6-4d34-8c2f-1dbae96d38f2","4ca68e4f-96e6-4d34-8c2f-1dbae96d38f2","Concepts & Principles in Behavior Analysis","HLTHPSYC 8100 (HTH_PR 8001: Topics in Health Professions) / SPC_ED 8100","Graduate","3","On-Campus","edd3f0d0-9dbb-4f32-a6fb-f7040eebec99","","","98BEC941-975B-E911-8106-000C29A8E632","University of Missouri Columbia","Fourth Edition","13676f3c-0347-41cb-aced-06384d2bf54e","4326 BCBA",
"030d8a0a-398b-4001-89f6-ebe8c7dadbcf","030d8a0a-398b-4001-89f6-ebe8c7dadbcf","Philosophical Underpinnings of Applied Behavior Analysis","SBEH 107","Graduate","3","Both","96e17f1b-5257-4a2a-9431-77dcda5086f9","Behavior Analysis","","2090EE70-A15B-E911-8106-000C29A8E632","CAPPDR-SEEK","Fifth Edition","a8603165-44a3-43ed-b798-06463fdf14e0","4394 BCBA",
"10e3e05c-eec1-4623-a6b2-6a5aa375c22f","10e3e05c-eec1-4623-a6b2-6a5aa375c22f","Leadership and Ethical Issues in Applied Behavior Analysis","SPED 9665","Graduate","3","Hybrid","ddaf5691-ca67-4d0b-888e-8c81d01efd2c","Mailman Segal Center for Human Development/Abraham S. Fischler College of Education","Graduate","1ED0EF59-6200-E411-BEB5-00505683000D","Nova Southeastern University/Mailman Segal Center for Human Development","Fourth Edition","3052acb0-07f5-41c7-a028-064b247869d4","4167 BCBA",
"5733a99d-93f5-44fe-bbe1-276f0069d461","5733a99d-93f5-44fe-bbe1-276f0069d461","Applied Behavior Analysis","4459","Undergraduate","3","On-Campus","97744581-30c5-473d-8c08-bb263e1b4ca7","Psychology","Undergraduate","3DAAEF10-8A5B-E911-8106-000C29A8E632","Troy University","Fourth Edition","ed643fe2-8e0b-4b8a-9833-06592007c358","4324 BCaBA",
"976988a7-caaf-4bd0-95e7-5b7b28aa1d16","976988a7-caaf-4bd0-95e7-5b7b28aa1d16","Applied Behavior Analysis IV: Academic Interventions","CSP 803","Graduate","3","On-Campus","4dd85c68-545e-44d4-a98f-017d0ec90374","Counseling and School Psychology","Graduate","79028965-BAB2-E411-BF61-0050569C00A7","Long Island University","Fourth Edition","89203c97-9917-46b7-b54e-065bf7d12cd9","4252 BCBA (Brooklyn)",
"b6d65880-3790-4f95-85e6-5f665aea1617","b6d65880-3790-4f95-85e6-5f665aea1617","Introduction to autism, ID, and behavior analysis I","UQ405f","Graduate","27,5","Hybrid","4afcbeb5-820e-4975-ac9f-883019b9cdbf","Department of Special Education","","8A57CC79-065B-E911-8106-000C29A8E632","Stockholm University","Fourth Edition","da3e35d7-a503-4130-a277-06781d505d1c","4383 BCaBA",
"9c79bd52-5caf-4316-b3c5-1afcd10cabd2","9c79bd52-5caf-4316-b3c5-1afcd10cabd2","Behavioural Pharmacology","0","Undergraduate","3","On-Campus","d362a00b-7557-4d04-aa0c-28ffa10d3cf4","School of Social & Community Services","","732E3946-1F5A-E911-8106-000C29A8E632","Humber College","Fourth Edition","fba29d5a-4261-4171-bc00-0692f7edb093","4102 BCaBA",
"cee25aa3-5832-4aef-b223-48ac28873f45","cee25aa3-5832-4aef-b223-48ac28873f45","Applied Behavioral Research Methods","PSY 516","Graduate","3","On-Campus","01951824-3fbc-4305-8521-1ac3be048892","Psychology","","0B55E065-6200-E411-BEB5-00505683000D","University of Southern Mississippi","Fourth Edition","e9a33255-f5d5-4318-aeb9-06b166a1d76f","4283 BCBA",
"72b1357a-1655-4514-b5e5-70a1282ca2a8","72b1357a-1655-4514-b5e5-70a1282ca2a8","Métodos para o Estudo do Comportamento Individual ","LAHMIEI-ABA4","Graduate","50","On-Campus","fad523e8-03d2-4da6-8237-cd5cc355caff","Psychology","","28034D7E-D656-E911-8106-000C29A8E632","Federal University of Sao Carlos","Fourth Edition","660e2452-117e-4ddf-8161-06b3ccc1395b","4441 BCBA",
"a859363c-ce11-e411-b40c-00155da93f1b","a859363c-ce11-e411-b40c-00155da93f1b","Research Methodology","6517","Graduate","30","On-Campus","529b03da-c55a-468d-a710-a7cb91407f33","School for advanced studies","","ADA8FD94-255A-E911-8106-000C29A8E632","Kibbutzim College","Fourth Edition","e3c79f3e-9634-433e-be28-06c076762784","4239 BCBA",
"6ad6fd24-dc98-e511-a7ed-00155da948a4","6ad6fd24-dc98-e511-a7ed-00155da948a4","Behavior Change Applications","BEHABA-4","Undergraduate","45","Both","d5cac5ce-2289-4fdf-a10f-0ec148b81f93","BCaBA coursework","","6ED571D1-025B-E911-8106-000C29A8E632","SEA ABA","Fourth Edition","7c1c19c2-3162-49e0-a21a-06eeb7745b40","4430 BCaBA",
"2ea44143-6cea-4cfe-83f2-7a43866a574c","2ea44143-6cea-4cfe-83f2-7a43866a574c","Applying Behavior Analysis in Educational and Therapeutic Settings","4","Graduate","3","Online","f94b6af5-9d3b-45ab-86ae-78c2dab8921d","Applied Behavior Analysis","Undergraduate","14138C04-E25A-E911-8106-000C29A8E632","Our Sunny World","Fourth Edition","209faf63-84c3-4fa4-b8f7-06f5c252e23e","4080 BCaBA",
"3def04ac-8484-47c9-a1b9-7340e88a3f23","3def04ac-8484-47c9-a1b9-7340e88a3f23","Measurement & Experimental Design","ATHABA 2","Graduate","3","Both","f545b752-b9d4-442d-8322-a2abc3e3f7e1","Monorodi","","F80242BD-4955-E911-8106-000C29A8E632","Association for training in Neurodevelopment Monorodi","Fifth Edition","74fae702-d3cc-4520-a9c0-070affe36cfa","4262 BCaBA",
"76766bb3-3459-40ce-bc83-b3e54184f429","76766bb3-3459-40ce-bc83-b3e54184f429","Behavior Analysis & Learning","651","Graduate","3","Hybrid","179fef76-befd-472f-85be-8f7fc3d36dff","","Graduate","79028965-BAB2-E411-BF61-0050569C00A7","Long Island University","Fourth Edition","13dd9237-2de5-495c-85ce-071293bbf735","4203 BCBA (Post Campus)",
"d21f6f0e-53e0-49ff-861a-5362efa349f8","d21f6f0e-53e0-49ff-861a-5362efa349f8","Measurement and Experimental Design I","BEHABA-2","Graduate","15","Hybrid","df8f4716-0429-466f-9943-ba598fb0ae0f","Alcanzando","","DEB48AAF-BE54-E911-8106-000C29A8E632","Alcanzando","Fourth Edition","ec21c4ea-e269-4aeb-b653-073a7b83da13","4356 BCBA",
"0ed54321-7467-4d0b-8aba-935f078e4b83","0ed54321-7467-4d0b-8aba-935f078e4b83","Intervention for Severe Communication, Sensory, and Physical Disabilities ","EDS 526","Graduate","3","Hybrid","ed2e283c-9437-426f-bc08-6a9b2e4f9132","Special Education","","30715163-CF92-E511-A86B-0050569C00A7","Whitworth University & Northwest Autism Center","Fourth Edition","85373ecf-1a8a-40c5-8281-073d17c87c82","4308 BCBA",
"9861be6d-4403-4d31-8469-eec9ad7b319a","9861be6d-4403-4d31-8469-eec9ad7b319a","Behaviour Change Applications","ZAGREB-ABA-4","Undergraduate","45","On-Campus","517a778b-23f1-4fe0-a3da-a8461853d634","Faculty of Education and Rehabilitation Sciences, University of Zagreb","","684E00CF-9F5B-E911-8106-000C29A8E632","University of Zagreb","Fourth Edition","beb5a111-d5ef-474a-ac9c-0757b723f599","4411 BCaBA",
"59edc226-04d5-4967-adba-ff855489c268","59edc226-04d5-4967-adba-ff855489c268","[Fall 2013 - Summer 2016] Internship in Special Education","EDSE 790","Graduate","0","Both","2faeaff4-47c9-492b-91b0-cc9603c6a943","Special Education","Graduate","B06AEB13-1A5A-E911-8106-000C29A8E632","George Mason University","Fourth Edition","260bca6f-b11d-4779-8104-077665dd1b92","4136 BCBA",
"04c672b2-ede6-e511-a589-00155da948a4","04c672b2-ede6-e511-a589-00155da948a4","Concepts and Principles of Behavior Analysis","ABA-BBC06","Graduate","2","On-Campus","0be66633-e1f8-4435-8663-5aa5a15c5196","Behavior Analysis","","D3152715-6E55-E911-8106-000C29A8E632","Beit Berl College","Fourth Edition","fa40410d-e8eb-41e0-8669-077a97e38e43","4391 BCaBA",
"da19d5b8-d0ab-e411-8c51-00155da948a4","da19d5b8-d0ab-e411-8c51-00155da948a4","Behaviour Change Applications","MULTABA-4","Graduate","45","Both","11acefd7-9e5d-4291-a2f2-a24d5546279e","MultiABA","","EEB5EC60-5D68-E911-8106-000C29A8E632","Multicultural Alliance of Behavior Analysts","Fourth Edition","0dfdc75c-4c58-495d-a416-077c89b31185","4270 BCaBA",
"555e68ca-a38f-41c2-8d2c-36d2597feb76","555e68ca-a38f-41c2-8d2c-36d2597feb76","Ethical and Professional Standards for ABA Practitioners","ABA006","Graduate","2","Online","122d2f98-aa58-4198-a6f9-7ce7a9955ff4","Applied Behavior Analysis","Undergraduate","14138C04-E25A-E911-8106-000C29A8E632","Our Sunny World","Fifth Edition","ca718ad9-cb80-429c-bc0f-0796e3a7bf21","4080 BCaBA",
"377f119d-67e7-45a1-ac5b-aaf2babc022b","377f119d-67e7-45a1-ac5b-aaf2babc022b","[Fall 2016] Intensive Practicum","ABA-BBC-P1","Graduate","0","On-Campus","abc9019d-9e68-43af-9213-870eb8361400","Behavior Analysis","","D3152715-6E55-E911-8106-000C29A8E632","Beit Berl College","Fourth Edition","a53cfe8e-33d6-46ae-9380-07a75adbd35a","4390 BCBA",
"54d8f506-8099-423c-a2c9-09e0688e3ea2","54d8f506-8099-423c-a2c9-09e0688e3ea2","Autism Research into Practice","RSED 7420","Graduate","3","Both","ebbd6bb6-acd5-42f4-95f9-501685f7c0d3","Special Education","Graduate","D99548F8-CC92-E511-A86B-0050569C00A7","Auburn University","Fourth Edition","a38c5630-21de-4d46-ab9d-07d9dcfffe52","4407 BCBA",
"5d70a35a-c0ae-e311-a6e7-00155d445b26","5d70a35a-c0ae-e311-a6e7-00155d445b26","Applied Behavior Analysis & Single Case Designs","EDPR7581/8581","Graduate","3","On-Campus","dff3b25c-8ea4-47a9-80ca-7f0a4bbdcd80","Instruction and Curriculum Leadership","","0314E85F-6200-E411-BEB5-00505683000D","University of memphis","Fourth Edition","81140c8d-9063-4466-a811-07dd5d5bc8ad","4208 BCBA",
"f971200e-377e-466e-9bb5-f58486a2136a","f971200e-377e-466e-9bb5-f58486a2136a","Intervention and Treatment in Autism Spectrum Disorders","EDUB 6050","Graduate","3","Online","8367173c-c84a-4be8-8428-b218a8c74b58","Curriculum and Instruction","","2C13E85F-6200-E411-BEB5-00505683000D","Tennessee Technological University","Fourth Edition","c1357164-446e-4927-abb2-0814781bc1da","4354 BCBA",
"9dc7c311-1baf-443a-a976-2e71981ca1b0","9dc7c311-1baf-443a-a976-2e71981ca1b0","Applied Behaviour Analysis: Theory and Issues","PSYC560-xxA(HAM or NET)","Graduate","35","Both","563037bc-723b-4250-a659-718360e8579d","School of Psychology","","1D55E065-6200-E411-BEB5-00505683000D","University of Waikato","Fourth Edition","0945329b-83b8-433b-8a57-0814e1c96d24","4144 BCaBA",
"6f0861c8-0f64-4f95-835c-d2fdfcd40850","6f0861c8-0f64-4f95-835c-d2fdfcd40850","Principles of Applied Behaviour Analysis 1","SOC SCI 2UA3","Undergraduate","39","On-Campus","d166d11c-963d-414e-964f-81b29bbb51ed","Social Science","","88889CD6-CB5A-E911-8106-000C29A8E632","Mohawk College","Fourth Edition","fae926c2-eddb-497c-8c1f-081eb35ccbae","4320 BCaBA",
"670f5179-d0e7-e511-a589-00155da948a4","670f5179-d0e7-e511-a589-00155da948a4","Intervention and Implementation I","BEHABA-6","Graduate","3","Hybrid","9a7a5817-0b47-46d1-b7aa-6f59b335ce9c","SEEK ABA-Taiwan","","2090EE70-A15B-E911-8106-000C29A8E632","CAPPDR-SEEK","Fourth Edition","fea7de0d-bd8e-408c-85b9-08237c777ae5","4081 BCaBA",
"db39371a-06c3-4ac5-8f2f-a932f356142b","db39371a-06c3-4ac5-8f2f-a932f356142b","ABA1: Concepts and Principles of Applied Behavior Analysis","ELEAB01","Undergraduate","4","On-Campus","6ec04863-d17c-425c-94a4-34b8e5e8cbeb","Counseling, Special Education and Neuroscience","","ABED38A3-4D56-E911-8106-000C29A8E632","Emirates College for Advanced Education","Fourth Edition","8b56dd9f-fdd5-4937-8d0f-082ca9b5b690","4264 BCaBA",
"a295f3d5-f675-4576-8344-d7570d067c97","a295f3d5-f675-4576-8344-d7570d067c97","Methods of Behavioral Assessment and Evaluation","102","Undergraduate","3","Hybrid","9a7a5817-0b47-46d1-b7aa-6f59b335ce9c","SEEK ABA-Taiwan","","2090EE70-A15B-E911-8106-000C29A8E632","CAPPDR-SEEK","Fourth Edition","afbfbdcb-ba7f-4fde-8757-0843248528eb","4081 BCaBA",
"61f081cc-28df-4e5f-a7ee-b13d13b9098f","61f081cc-28df-4e5f-a7ee-b13d13b9098f","(starting Fall 2017) Basic Principles in Applied Behavior Analysis","ABA 524","Graduate","3","Online","61146aa9-c957-4743-9313-78f8618db4b0","Psychology","","88A83A8F-0F5B-E511-A86B-0050569C00A7","Philadelphia College of Osteopathic Medicine","Fourth Edition","c369200b-ed40-4068-be65-0848af0de610","4160 BCBA (coursework only)",
"422f1ed2-c151-4bd0-8a28-1caf2998cff9","422f1ed2-c151-4bd0-8a28-1caf2998cff9","Reading and Applying Research for Diverse Learners: Single-Subject Approaches I","SPED 603","Graduate","3","On-Campus","b3d307ac-609b-464d-8d7d-8f86f25a8aca","Special Education","Graduate","83D56495-9D5B-E911-8106-000C29A8E632","University of Tennessee","Fourth Edition","ff9ee17b-5328-4dc7-aedb-084d2fc31689","4344 BCBA",
"e6244be6-e400-4a28-adbb-84e9a01db0a4","e6244be6-e400-4a28-adbb-84e9a01db0a4","Concepts and Principles of Behaviour Analysis","BEHABA 1","Graduate","3","Online","acbaabc5-cda8-4e24-8523-936c50dca6ac","Instituto Walden4","","A201FB4A-A15B-E911-8106-000C29A8E632","Instituto Walden 4","Fourth Edition","e9fe0da9-9a84-4106-ae62-085e0684ec05","4341 BCaBA",
"49873f3a-ccbb-4333-8bde-39aa433489fb","49873f3a-ccbb-4333-8bde-39aa433489fb","Ethics and Professionalism","EDUABA 6","Graduate","3","On-Campus","f5c7e573-0e63-445a-9dc8-d2dc85aeaf85","Counseling, Special Education and Neuroscience","Graduate","ABED38A3-4D56-E911-8106-000C29A8E632","Emirates College for Advanced Education","Fifth Edition","2104cca7-b303-44b4-bdc0-08702e96842f","4264 BCaBA",
"85536fdb-73d8-47d2-aaa4-5bdec374379c","85536fdb-73d8-47d2-aaa4-5bdec374379c","[Fall 2018] Behavior Intervention","ABA 654","Graduate","3","Online","e75bab84-c87b-4a41-9fe7-5c1721fa277f","Applied Behavior Analysis","Graduate","2FC0736E-F05A-E911-8106-000C29A8E632","Regis College","Fourth Edition","6632f28c-d9b9-4cef-9f44-08782964af30","4514 BCBA",
"c6fe136f-4839-447c-ab16-8d541d2c1ec3","c6fe136f-4839-447c-ab16-8d541d2c1ec3","(Spring 2017) Ethics and Professional Issues in ABA and Psychology","PSYC7362","Graduate","3","On-Campus","c9fd9e9c-0961-4039-bedb-652e9897555e","Psychology","","FC13E85F-6200-E411-BEB5-00505683000D","University of Manitoba","Fourth Edition","c96c8267-ae98-4f2f-8872-0893f4d12aae","4338 BCBA",
"955df3b6-7b92-4afc-8e98-854f92a8730c","955df3b6-7b92-4afc-8e98-854f92a8730c","Behavioral Intervention","103","Undergraduate","3","Hybrid","a77b304d-9409-42ba-9b9f-ed58f10c6b06","TABA","Graduate","9957E065-6200-E411-BEB5-00505683000D","Taiwan ABA","Fourth Edition","b68c1ef8-a6a7-4956-a859-089fb7a09143","4211 BCaBA",
"8d174cd5-6fd6-4dbf-abca-59e44cd7d6ae","8d174cd5-6fd6-4dbf-abca-59e44cd7d6ae","Refinements of terms","MALKA 212","Graduate","54","On-Campus","9e603f8f-a83d-4a28-a50e-54283589b1cc","Department of behavioral science","","48566EA5-E15A-E911-8106-000C29A8E632","Oslo Metropolitan University","Fourth Edition","d1391c5d-06ed-4a86-8e3b-08a2aa8036ee","4488 BCBA",
"00bcb7fb-cd25-e111-96b0-1cc1de727452","00bcb7fb-cd25-e111-96b0-1cc1de727452","Applied Behavior Analysis II","8011","Graduate","3","Both","07a2dfb0-e73f-4a50-8fe0-92a68153be93","Education","Graduate","CC4FA898-9EB0-E411-B490-0050569C00A7","University of Cincinnati","Fourth Edition","2f7c17a2-ef7c-4c4b-9152-08a694d20334","4013 BCBA",
"9fd9b7a7-f63a-4e5f-9487-fb03fab1836c","9fd9b7a7-f63a-4e5f-9487-fb03fab1836c","Principles and Concepts in Behavior Analysis","ABA or SWRK 5746","Graduate","3","Both","4edc87f7-5eff-4a0d-9233-f1e14ad6a8ee","","Graduate","F14763AB-F668-E411-B490-0050569C00A7","Saint Louis University","Fourth Edition","f900d60c-cef2-4445-be77-08b398e6faf1","4055 BCBA",
"3358d97c-d62d-4391-b518-b1f134f7aab6","3358d97c-d62d-4391-b518-b1f134f7aab6","Principles of Applied Behavior Analysis","HSDD 0710","Graduate","3","Online","04b7eb4d-677b-4f47-b2dc-83956084d555","Mailman Segal Center for Human Development/Abraham S. Fischler College of Education","Graduate","1ED0EF59-6200-E411-BEB5-00505683000D","Nova Southeastern University/Mailman Segal Center for Human Development","Fourth Edition","8d2e164d-8455-464c-b8ef-08bdba2728a5","4438 BCBA - HSDD Distance",
"6b5f21b4-24d6-e311-8fee-00155d445b26","6b5f21b4-24d6-e311-8fee-00155d445b26","Term 6","6","Graduate","n/a","On-Campus","bfb15f8e-34f8-4170-97ba-835045341381","Faculty of Social Sciences","","AB068774-9D5B-E911-8106-000C29A8E632","University of Tampere","Fourth Edition","32555f6e-ca43-426b-a16c-08c03ba72483","4307 BCBA",
"54f1803b-5735-465a-83f4-3d189f0b4ebe","54f1803b-5735-465a-83f4-3d189f0b4ebe","Program Implementation, Supervision, & Management","EDC 471","Undergraduate","3","On-Campus","ac225817-b60d-432f-b9ec-d0eb94dc159b","College of Education, Health, and Human Services, Department of Education","","9CEDCDCC-965B-E911-8106-000C29A8E632","University of Michigan - Dearborn","Fourth Edition","7286c536-3c1c-45c8-bbd5-09009187ee2a","4452 BCaBA",
"50a7c612-05ab-458f-86d7-9c9d4f8ad6d0","50a7c612-05ab-458f-86d7-9c9d4f8ad6d0","Applied Behavior Analysis II","EDABA 796.00","Graduate","3","Both","70afa2f6-06c0-4fd3-8a0e-7fb955268237","Special Education","Graduate","FE8F70AB-1F5A-E911-8106-000C29A8E632","Hunter College","Fourth Edition","a0548a98-cc24-4867-a876-09157b862b65","4253 BCBA",
"f71ce74b-1736-444a-a489-74b8d0405957","f71ce74b-1736-444a-a489-74b8d0405957","[Summer 2017] Behavior Analysis Intensive Practicum l","EDSBA56100DL01","Graduate","3","Both","89fb0146-4dc6-4389-9132-8c11086b9b74","Educational Leadership","","875902E1-385A-E911-8106-000C29A8E632","Lindenwood University","Fourth Edition","e535e93f-2b0b-4bb8-b04d-0918ad17e491","4175 BCBA",
"f573d308-3d17-4a14-8089-3855ba0eada5","f573d308-3d17-4a14-8089-3855ba0eada5","Behaviour Change Applications","BEHABA-4","Graduate","45","Hybrid","47ce96e7-1ff5-42b0-a278-a47526549878","Behavior Analysis","","7C77E117-035B-E911-8106-000C29A8E632","SEEK Applied Behavior Analysis Association - Taiwan","Fourth Edition","03ef4553-5a34-4ae3-96fa-095550aa1713","4395 BCBA",
"de8da15f-b401-41bf-9596-69db1ec1e3af","de8da15f-b401-41bf-9596-69db1ec1e3af","Fundamental Elements of Behavior Change  & Specific Behavior Change Procedures","BCBX 9304A","Graduate","3","On-Campus","fb725bfa-e222-4a25-8601-a26bb7c77d6a","Extended Education","","914D1849-1756-E911-8106-000C29A8E632","Chapman University","Fourth Edition","7a101be4-3a9f-4d0b-8f9d-098cd1eb9151","4185 BCaBA",
"08bf8be8-6d73-4126-8bb0-7b44fc2c8aee","08bf8be8-6d73-4126-8bb0-7b44fc2c8aee","Radical Behaviorism","Psy473","Undergraduate","45","On-Campus","bab207cd-0e98-4332-978c-7b32ffe6a74d","Psychology","Undergraduate","AFADA79E-C492-E511-A86B-0050569C00A7","University of Nevada Reno","Fourth Edition","40392ddf-7785-471b-a0e4-09a95bd13bc1","4445 BCaBA",
"5ef1d18d-dfe6-4c80-9da6-4ed1864c3d5d","5ef1d18d-dfe6-4c80-9da6-4ed1864c3d5d","Ethics in Special Education","EDSPE 529","Graduate","5","Both","7a0e65e0-9f88-415c-972e-c804eb9760a9","Education","Graduate","2155E065-6200-E411-BEB5-00505683000D","University of Washington","Fourth Edition","ef006b6d-c033-409d-83a1-09b23941a55e","4106 BCBA",
"ca42c7d9-2dcc-4403-9031-73cecbcc8f3b","ca42c7d9-2dcc-4403-9031-73cecbcc8f3b","Behavioral Systems Analysis","PSY 6510","Graduate","3","Both","730a95f4-8888-412e-817e-3a51316aed69","Department of Psychology","","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fourth Edition","5ef00165-6224-42f5-9c5a-09de6ca61144","4197 BCBA",
"dbf16915-ce11-e411-b40c-00155da93f1b","dbf16915-ce11-e411-b40c-00155da93f1b","Concepts & Principles of Behavior Analysis","6514","Graduate","30","On-Campus","529b03da-c55a-468d-a710-a7cb91407f33","School for advanced studies","","ADA8FD94-255A-E911-8106-000C29A8E632","Kibbutzim College","Fourth Edition","bcdb0218-e9b8-4718-9979-0a045db14829","4239 BCBA",
